Unnamed: 0,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
57673,1655125095,6.302,46.14,95,441,12773,20662,937.559,1.79,1.86,12.34,1.924,0.043,787,0
57674,1655125096,6.248,46.26,91,433,12775,20661,937.572,1.82,1.9,12.56,1.958,0.044,788,0
57675,1655125097,6.194,46.34,78,430,12781,20676,937.566,1.84,1.91,12.68,1.977,0.045,789,0
57676,1655125098,6.141,46.42,83,426,12779,20669,937.566,1.91,1.99,13.16,2.052,0.046,790,0
57677,1655125099,6.087,46.45,81,432,12774,20665,937.559,1.94,2.01,13.34,2.08,0.047,791,0
57678,1655125100,6.033,46.55,81,429,12781,20676,937.556,1.95,2.02,13.41,2.09,0.047,792,0
57679,1655125101,5.979,46.61,92,433,12773,20662,937.541,1.95,2.02,13.41,2.091,0.047,793,0
57680,1655125102,5.926,46.68,82,417,12782,20668,937.526,1.96,2.03,13.47,2.1,0.047,794,0
57681,1655125103,5.872,46.73,82,422,12782,20675,937.525,1.95,2.03,13.42,2.093,0.047,795,0
57682,1655125104,5.818,46.77,85,429,12773,20661,937.533,1.97,2.04,13.53,2.11,0.048,796,0
57683,1655125105,5.765,46.82,84,424,12779,20666,937.528,1.98,2.05,13.6,2.121,0.048,797,0
57684,1655125106,5.711,46.87,88,417,12785,20671,937.516,1.98,2.06,13.63,2.125,0.048,798,0
57685,1655125107,5.657,46.94,77,419,12782,20678,937.526,1.97,2.04,13.53,2.11,0.048,799,0
57686,1655125108,5.604,46.96,91,437,12778,20664,937.528,1.96,2.04,13.52,2.109,0.048,800,0
57687,1655125109,5.55,47.01,83,420,12776,20668,937.532,1.96,2.03,13.46,2.099,0.047,801,0
57688,1655125110,5.497,47.09,75,429,12781,20677,937.535,1.96,2.03,13.47,2.1,0.047,802,0
57689,1655125111,5.443,47.01,47,400,12805,20715,937.543,1.98,2.06,13.62,2.124,0.048,803,0
57690,1655125112,5.39,45.99,45,400,12795,20703,937.555,2.01,2.09,13.85,2.16,0.049,804,0
57691,1655125113,5.336,44.92,47,400,12801,20715,937.557,2.08,2.16,14.32,2.233,0.05,805,0
57692,1655125114,5.283,44.08,43,400,12793,20703,937.555,2.1,2.18,14.46,2.254,0.051,806,0
57693,1655125115,5.23,43.34,53,400,12792,20696,937.543,2.1,2.19,14.49,2.259,0.051,807,0
57694,1655125116,5.176,42.84,58,404,12793,20707,937.535,2.1,2.18,14.46,2.255,0.051,808,0
57695,1655125117,5.123,42.5,54,406,12794,20702,937.539,2.08,2.16,14.31,2.232,0.05,809,0
57696,1655125118,5.07,42.15,61,400,12786,20695,937.554,2.06,2.14,14.2,2.214,0.05,810,0
57697,1655125119,5.017,41.85,67,400,12783,20690,937.555,2.05,2.13,14.1,2.199,0.05,811,0
57698,1655125120,4.963,41.67,61,403,12793,20694,937.546,2.04,2.12,14.06,2.192,0.05,812,0
57699,1655125121,4.91,41.5,74,412,12781,20681,937.554,2.05,2.12,14.08,2.195,0.05,813,0
57700,1655125122,4.857,41.35,74,404,12787,20670,937.553,2.05,2.13,14.13,2.203,0.05,814,0
57701,1655125123,4.804,41.27,72,410,12784,20666,937.557,2.07,2.15,14.23,2.22,0.05,815,0
57702,1655125124,4.751,41.15,76,408,12777,20664,937.557,2.09,2.17,14.37,2.24,0.051,816,0
57703,1655125125,4.698,41.07,91,410,12784,20665,937.561,2.08,2.16,14.3,2.23,0.05,817,0
57704,1655125126,4.645,40.96,98,407,12788,20664,937.563,2.05,2.13,14.1,2.198,0.05,818,0
57705,1655125127,4.592,40.93,99,417,12785,20662,937.558,2.04,2.12,14.07,2.193,0.05,819,0
57706,1655125128,4.539,40.82,94,422,12782,20661,937.56,2.02,2.1,13.92,2.171,0.049,820,0
57707,1655125129,4.486,40.77,100,424,12788,20654,937.558,2.01,2.09,13.87,2.162,0.049,821,0
57708,1655125130,4.433,40.71,94,415,12783,20657,937.558,1.98,2.06,13.64,2.126,0.048,822,0
57709,1655125131,4.38,40.65,89,407,12787,20668,937.556,1.98,2.06,13.63,2.125,0.048,823,0
57710,1655125132,4.328,40.63,82,400,12786,20673,937.555,1.99,2.07,13.7,2.137,0.048,824,0
57711,1655125133,4.275,40.57,86,408,12784,20668,937.554,2.0,2.08,13.78,2.149,0.049,825,0
57712,1655125134,4.222,40.53,86,409,12786,20665,937.553,2.07,2.15,14.26,2.223,0.05,826,0
57713,1655125135,4.169,40.47,97,412,12788,20668,937.553,2.12,2.2,14.57,2.273,0.051,827,0
57714,1655125136,4.117,40.43,76,401,12782,20667,937.562,2.18,2.26,15.0,2.339,0.053,828,0
57715,1655125137,4.064,40.41,79,404,12784,20669,937.56,2.19,2.28,15.09,2.353,0.053,829,0
57716,1655125138,4.012,40.36,92,404,12786,20666,937.566,2.23,2.32,15.36,2.395,0.054,830,0
57717,1655125139,3.959,40.31,92,410,12780,20662,937.565,2.26,2.35,15.58,2.43,0.055,831,0
57718,1655125140,3.907,40.29,92,415,12791,20669,937.564,2.31,2.4,15.9,2.479,0.056,832,0
57719,1655125141,3.854,40.39,111,442,12766,20639,937.565,2.31,2.4,15.91,2.481,0.056,833,0
57720,1655125142,3.802,41.37,115,447,12767,20645,937.573,2.27,2.36,15.62,2.436,0.055,834,0
57721,1655125143,3.749,42.38,112,437,12765,20638,937.568,2.22,2.31,15.31,2.387,0.054,835,0
57722,1655125144,3.697,43.19,120,441,12766,20635,937.562,2.16,2.24,14.87,2.319,0.052,836,0
57723,1655125145,3.645,43.88,102,424,12776,20646,937.556,2.13,2.21,14.66,2.286,0.052,837,0
57724,1655125146,3.593,44.36,102,421,12772,20652,937.556,2.1,2.18,14.44,2.252,0.051,838,0
57725,1655125147,3.541,44.74,98,421,12779,20656,937.558,2.11,2.19,14.52,2.265,0.051,839,0
57726,1655125148,3.488,45.07,87,412,12772,20647,937.553,2.09,2.18,14.41,2.247,0.051,840,0
57727,1655125149,3.436,45.32,95,408,12782,20664,937.554,2.03,2.11,13.98,2.181,0.049,841,0
57728,1655125150,3.384,45.5,83,400,12785,20679,937.547,2.0,2.08,13.75,2.144,0.048,842,0
57729,1655125151,3.332,45.69,71,413,12780,20676,937.55,1.95,2.03,13.46,2.098,0.047,843,0
57730,1655125152,3.28,45.84,72,400,12784,20672,937.561,1.93,2.0,13.27,2.07,0.047,844,0
57731,1655125153,3.228,46.02,93,416,12784,20666,937.576,1.91,1.98,13.11,2.045,0.046,845,0
57732,1655125154,3.177,46.12,80,406,12781,20669,937.573,1.9,1.97,13.06,2.036,0.046,846,0
57733,1655125155,3.125,46.21,98,417,12778,20651,937.575,1.87,1.94,12.86,2.005,0.045,847,0
57734,1655125156,3.073,46.33,92,409,12774,20647,937.57,1.84,1.91,12.67,1.976,0.045,848,0
57735,1655125157,3.021,46.36,106,411,12774,20651,937.575,1.79,1.86,12.32,1.922,0.043,849,0
57736,1655125158,2.97,46.46,99,408,12778,20652,937.584,1.79,1.86,12.32,1.921,0.043,850,0
57737,1655125159,2.918,46.56,109,425,12770,20639,937.587,1.83,1.9,12.58,1.962,0.044,851,0
57738,1655125160,2.866,46.62,102,415,12780,20654,937.582,1.85,1.92,12.72,1.983,0.045,852,0
57739,1655125161,2.815,46.7,106,412,12777,20648,937.584,1.91,1.99,13.17,2.054,0.046,853,0
57740,1655125162,2.763,46.74,115,416,12774,20633,937.588,1.94,2.02,13.37,2.084,0.047,854,0
57741,1655125163,2.712,46.81,118,422,12778,20631,937.576,1.96,2.03,13.47,2.101,0.047,855,0
57742,1655125164,2.661,46.88,119,417,12774,20622,937.573,1.95,2.02,13.41,2.091,0.047,856,0
57743,1655125165,2.609,46.97,128,422,12775,20622,937.564,1.92,1.99,13.19,2.057,0.046,857,0
57744,1655125166,2.558,46.99,122,419,12772,20626,937.568,1.9,1.98,13.09,2.042,0.046,858,0
57745,1655125167,2.507,47.04,122,413,12779,20633,937.566,1.89,1.96,12.98,2.025,0.046,859,0
57746,1655125168,2.456,47.05,111,408,12782,20636,937.568,1.88,1.95,12.93,2.016,0.046,860,0
57747,1655125169,2.405,47.08,107,404,12780,20642,937.558,1.86,1.93,12.77,1.991,0.045,861,0
57748,1655125170,2.354,47.14,96,400,12785,20650,937.563,1.87,1.95,12.89,2.01,0.045,862,0
57749,1655125171,2.303,47.09,76,400,12798,20674,937.561,1.89,1.96,13.02,2.03,0.046,863,0
57750,1655125172,2.252,46.07,67,400,12801,20681,937.551,1.91,1.99,13.17,2.054,0.046,864,0
57751,1655125173,2.201,44.99,66,400,12803,20686,937.553,1.93,2.01,13.31,2.075,0.047,865,0
57752,1655125174,2.15,44.14,60,400,12798,20686,937.558,1.94,2.02,13.38,2.087,0.047,866,0
57753,1655125175,2.099,43.47,74,400,12791,20683,937.558,1.95,2.03,13.44,2.096,0.047,867,0
57754,1655125176,2.049,42.94,70,400,12791,20678,937.549,1.96,2.04,13.49,2.104,0.048,868,0
57755,1655125177,1.998,42.54,84,400,12793,20672,937.544,2.0,2.07,13.73,2.142,0.048,869,0
57756,1655125178,1.947,42.22,87,404,12785,20656,937.539,2.03,2.11,14.0,2.183,0.049,870,0
57757,1655125179,1.897,41.96,76,400,12792,20673,937.542,2.05,2.13,14.14,2.205,0.05,871,0
57758,1655125180,1.846,41.79,76,400,12792,20685,937.547,2.12,2.21,14.61,2.278,0.051,872,0
57759,1655125181,1.796,41.61,73,400,12796,20678,937.54,2.17,2.25,14.92,2.326,0.053,873,0
57760,1655125182,1.746,41.48,76,400,12789,20680,937.542,2.23,2.32,15.37,2.396,0.054,874,0
57761,1655125183,1.695,41.36,71,400,12792,20675,937.553,2.23,2.32,15.38,2.398,0.054,875,0
57762,1655125184,1.645,41.2,79,400,12792,20682,937.556,2.18,2.27,15.02,2.342,0.053,876,0
57763,1655125185,1.595,41.16,65,400,12795,20696,937.559,2.16,2.24,14.85,2.315,0.052,877,0
57764,1655125186,1.545,41.07,55,400,12794,20697,937.558,2.14,2.22,14.7,2.293,0.052,878,0
57765,1655125187,1.495,40.93,54,400,12797,20688,937.57,2.12,2.2,14.61,2.278,0.051,879,0
57766,1655125188,1.445,40.86,70,400,12784,20683,937.564,2.13,2.21,14.64,2.283,0.052,880,0
57767,1655125189,1.395,40.82,68,400,12790,20670,937.563,2.13,2.21,14.63,2.281,0.052,881,0
57768,1655125190,1.345,40.77,69,400,12789,20677,937.554,2.12,2.2,14.57,2.273,0.051,882,0
57769,1655125191,1.295,40.72,73,400,12785,20670,937.563,2.12,2.2,14.56,2.27,0.051,883,0
57770,1655125192,1.245,40.66,76,400,12789,20668,937.567,2.13,2.21,14.64,2.283,0.052,884,0
57771,1655125193,1.196,40.63,83,400,12784,20664,937.55,2.14,2.22,14.73,2.297,0.052,885,0
57772,1655125194,1.146,40.57,75,400,12789,20671,937.547,2.14,2.22,14.7,2.292,0.052,886,0
57773,1655125195,1.096,40.55,84,400,12790,20679,937.551,2.12,2.2,14.58,2.273,0.051,887,0
57774,1655125196,1.047,40.49,71,400,12786,20679,937.546,2.11,2.2,14.54,2.268,0.051,888,0
57775,1655125197,0.998,40.42,71,400,12791,20670,937.552,2.07,2.16,14.28,2.227,0.05,889,0
57776,1655125198,0.948,40.41,66,400,12789,20675,937.546,2.04,2.12,14.02,2.187,0.049,890,0
57777,1655125199,0.899,40.35,76,400,12782,20665,937.534,2.0,2.07,13.74,2.142,0.048,891,0
57778,1655125200,0.85,40.34,81,400,12788,20673,937.54,2.01,2.09,13.83,2.157,0.049,892,0
57779,1655125201,0.8,40.39,107,425,12768,20654,937.538,2.01,2.09,13.86,2.162,0.049,893,0
57780,1655125202,0.751,41.36,96,422,12773,20656,937.547,2.0,2.08,13.77,2.148,0.049,894,0
57781,1655125203,0.702,42.41,91,416,12774,20661,937.564,2.04,2.11,14.01,2.185,0.049,895,0
57782,1655125204,0.653,43.22,84,418,12771,20667,937.567,2.05,2.13,14.09,2.197,0.05,896,0
57783,1655125205,0.605,43.92,84,407,12778,20668,937.561,2.09,2.17,14.37,2.24,0.051,897,0
57784,1655125206,0.556,44.39,73,402,12780,20673,937.558,2.11,2.19,14.51,2.263,0.051,898,0
57785,1655125207,0.507,44.79,71,400,12782,20680,937.555,2.11,2.19,14.52,2.264,0.051,899,0
57786,1655125208,0.458,45.05,81,406,12781,20671,937.549,2.11,2.19,14.5,2.262,0.051,900,0
57787,1655125209,0.41,45.29,83,404,12780,20669,937.545,2.08,2.16,14.31,2.232,0.05,901,0
57788,1655125210,0.361,45.55,71,406,12781,20677,937.541,2.09,2.17,14.36,2.24,0.051,902,0
57789,1655125211,0.313,45.69,73,408,12782,20677,937.54,2.09,2.18,14.41,2.248,0.051,903,0
57790,1655125212,0.264,45.86,86,404,12781,20670,937.549,2.08,2.16,14.32,2.233,0.05,904,0
57791,1655125213,0.216,46.02,85,400,12784,20664,937.543,2.06,2.14,14.2,2.215,0.05,905,0
57792,1655125214,0.168,46.16,76,400,12785,20671,937.549,2.11,2.19,14.49,2.26,0.051,906,0
57793,1655125215,0.12,46.27,86,403,12784,20677,937.551,2.12,2.2,14.58,2.273,0.051,907,0
57794,1655125216,0.072,46.35,80,407,12778,20662,937.55,2.13,2.21,14.67,2.287,0.052,908,0
57795,1655125217,0.024,46.41,85,411,12784,20676,937.563,2.13,2.21,14.64,2.283,0.052,909,0
57796,1655125218,-0.024,46.54,82,405,12776,20668,937.557,2.12,2.21,14.62,2.28,0.051,910,0
57797,1655125219,-0.072,46.59,74,400,12785,20674,937.547,2.13,2.21,14.67,2.288,0.052,911,0
57798,1655125220,-0.12,46.69,71,400,12782,20662,937.557,2.13,2.21,14.66,2.286,0.052,912,0
57799,1655125221,-0.168,46.77,82,408,12774,20664,937.557,2.12,2.2,14.57,2.272,0.051,913,0
57800,1655125222,-0.215,46.81,88,410,12779,20655,937.55,2.09,2.17,14.4,2.246,0.051,914,0
57801,1655125223,-0.263,46.88,86,400,12784,20667,937.56,2.08,2.16,14.33,2.235,0.05,915,0
57802,1655125224,-0.31,46.94,87,400,12783,20659,937.559,2.07,2.15,14.25,2.222,0.05,916,0
57803,1655125225,-0.358,46.96,92,405,12778,20655,937.567,2.07,2.15,14.24,2.221,0.05,917,0
57804,1655125226,-0.405,47.05,78,400,12786,20663,937.558,2.07,2.15,14.25,2.223,0.05,918,0
57805,1655125227,-0.452,47.09,78,400,12785,20680,937.557,2.06,2.14,14.17,2.21,0.05,919,0
57806,1655125228,-0.5,47.13,83,400,12779,20673,937.552,2.01,2.09,13.86,2.162,0.049,920,0
57807,1655125229,-0.547,47.19,75,400,12777,20669,937.561,2.0,2.07,13.74,2.143,0.048,921,0
57808,1655125230,-0.594,47.2,59,400,12786,20678,937.563,1.99,2.07,13.69,2.135,0.048,922,0
57809,1655125231,-0.641,47.21,43,400,12801,20704,937.555,1.98,2.06,13.65,2.129,0.048,923,0
57810,1655125232,-0.687,46.18,56,400,12800,20693,937.55,1.97,2.04,13.54,2.111,0.048,924,0
57811,1655125233,-0.734,45.1,57,400,12798,20689,937.546,1.96,2.03,13.47,2.101,0.047,925,0
57812,1655125234,-0.781,44.28,47,400,12801,20704,937.542,1.94,2.01,13.34,2.08,0.047,926,0
57813,1655125235,-0.827,43.54,54,400,12797,20691,937.536,1.93,2.0,13.25,2.066,0.047,927,0
57814,1655125236,-0.874,43.04,56,400,12796,20701,937.54,1.92,2.0,13.22,2.061,0.047,928,0
57815,1655125237,-0.92,42.61,56,400,12795,20692,937.545,1.92,2.0,13.23,2.064,0.047,929,0
57816,1655125238,-0.967,42.26,76,400,12790,20676,937.54,1.94,2.02,13.37,2.085,0.047,930,0
57817,1655125239,-1.013,42.07,78,400,12791,20664,937.542,1.94,2.01,13.34,2.08,0.047,931,0
57818,1655125240,-1.059,41.84,76,400,12786,20673,937.548,1.93,2.0,13.26,2.068,0.047,932,0
57819,1655125241,-1.105,41.69,66,400,12795,20682,937.554,1.91,1.98,13.12,2.046,0.046,933,0
57820,1655125242,-1.151,41.52,77,400,12784,20667,937.555,1.92,1.99,13.2,2.058,0.046,934,0
57821,1655125243,-1.197,41.36,76,400,12791,20673,937.556,1.9,1.97,13.08,2.04,0.046,935,0
57822,1655125244,-1.243,41.34,74,400,12788,20676,937.546,1.88,1.95,12.92,2.015,0.046,936,0
57823,1655125245,-1.289,41.2,70,400,12791,20684,937.543,1.85,1.92,12.72,1.984,0.045,937,0
57824,1655125246,-1.335,41.12,68,400,12789,20673,937.542,1.83,1.9,12.61,1.966,0.044,938,0
57825,1655125247,-1.38,41.02,70,400,12788,20686,937.54,1.78,1.85,12.24,1.908,0.043,939,0
57826,1655125248,-1.426,40.98,61,400,12792,20685,937.55,1.76,1.83,12.15,1.894,0.043,940,0
57827,1655125249,-1.471,40.91,54,400,12787,20686,937.549,1.75,1.82,12.05,1.88,0.042,941,0
57828,1655125250,-1.516,40.89,62,400,12788,20682,937.54,1.76,1.83,12.1,1.886,0.043,942,0
57829,1655125251,-1.562,40.82,49,400,12799,20696,937.535,1.86,1.93,12.77,1.992,0.045,943,0
57830,1655125252,-1.607,40.76,51,400,12792,20698,937.536,1.89,1.96,12.98,2.024,0.046,944,0
57831,1655125253,-1.652,40.71,59,400,12789,20684,937.536,1.94,2.02,13.35,2.083,0.047,945,0
57832,1655125254,-1.697,40.66,55,400,12790,20692,937.52,1.96,2.03,13.46,2.099,0.047,946,0
57833,1655125255,-1.742,40.58,58,400,12790,20691,937.526,1.95,2.02,13.39,2.088,0.047,947,0
57834,1655125256,-1.786,40.56,67,400,12794,20699,937.531,1.93,2.01,13.29,2.073,0.047,948,0
57835,1655125257,-1.831,40.52,59,400,12788,20686,937.529,1.93,2.01,13.28,2.072,0.047,949,0
57836,1655125258,-1.876,40.49,57,400,12791,20699,937.534,1.94,2.02,13.38,2.087,0.047,950,0
57837,1655125259,-1.92,40.46,54,400,12788,20691,937.534,1.94,2.02,13.37,2.084,0.047,951,0
57838,1655125260,-1.964,40.42,56,400,12790,20694,937.53,1.95,2.02,13.39,2.088,0.047,952,0
57839,1655125261,-2.009,40.5,91,435,12764,20649,937.534,1.96,2.03,13.48,2.102,0.047,953,0
57840,1655125262,-2.053,41.44,106,434,12762,20637,937.525,2.03,2.1,13.94,2.174,0.049,954,0
57841,1655125263,-2.097,42.46,116,437,12764,20631,937.527,2.06,2.14,14.18,2.211,0.05,955,0
57842,1655125264,-2.141,43.29,122,424,12769,20627,937.542,2.12,2.2,14.59,2.275,0.051,956,0
57843,1655125265,-2.185,43.99,116,416,12768,20628,937.522,2.14,2.22,14.73,2.297,0.052,957,0
57844,1655125266,-2.229,44.46,112,413,12775,20642,937.523,2.19,2.27,15.06,2.348,0.053,958,0
57845,1655125267,-2.273,44.79,117,403,12771,20632,937.524,2.21,2.3,15.23,2.374,0.054,959,0
57846,1655125268,-2.316,45.1,120,416,12772,20626,937.503,2.24,2.33,15.42,2.405,0.054,960,0
57847,1655125269,-2.36,45.37,101,403,12776,20636,937.513,2.25,2.34,15.47,2.412,0.054,961,0
57848,1655125270,-2.403,45.61,108,401,12779,20642,937.523,2.24,2.32,15.39,2.4,0.054,962,0
57849,1655125271,-2.447,45.77,107,402,12779,20639,937.526,2.22,2.31,15.29,2.384,0.054,963,0
57850,1655125272,-2.49,45.95,93,400,12784,20647,937.522,2.18,2.26,14.99,2.338,0.053,964,0
57851,1655125273,-2.533,46.09,100,404,12785,20655,937.522,2.15,2.24,14.82,2.31,0.052,965,0
57852,1655125274,-2.576,46.26,86,400,12784,20655,937.531,2.12,2.2,14.56,2.271,0.051,966,0
57853,1655125275,-2.619,46.35,95,400,12781,20654,937.534,2.1,2.18,14.43,2.251,0.051,967,0
57854,1655125276,-2.662,46.41,84,400,12788,20660,937.542,2.1,2.19,14.48,2.258,0.051,968,0
57855,1655125277,-2.705,46.53,94,400,12788,20659,937.546,2.15,2.23,14.8,2.308,0.052,969,0
57856,1655125278,-2.747,46.66,80,400,12792,20672,937.548,2.18,2.27,15.02,2.342,0.053,970,0
57857,1655125279,-2.79,46.7,84,400,12788,20666,937.543,2.19,2.27,15.06,2.349,0.053,971,0
57858,1655125280,-2.832,46.78,93,400,12779,20663,937.541,2.2,2.28,15.14,2.36,0.053,972,0
57859,1655125281,-2.875,46.83,82,400,12788,20662,937.533,2.19,2.27,15.05,2.347,0.053,973,0
57860,1655125282,-2.917,46.89,77,400,12789,20670,937.539,2.18,2.27,15.03,2.344,0.053,974,0
57861,1655125283,-2.959,46.94,74,400,12783,20664,937.539,2.2,2.28,15.11,2.356,0.053,975,0
57862,1655125284,-3.001,46.98,86,400,12784,20661,937.543,2.21,2.3,15.24,2.376,0.054,976,0
57863,1655125285,-3.043,47.05,81,400,12782,20667,937.544,2.25,2.34,15.48,2.413,0.055,977,0
57864,1655125286,-3.085,47.1,93,400,12781,20657,937.541,2.27,2.36,15.64,2.438,0.055,978,0
57865,1655125287,-3.126,47.13,102,408,12780,20651,937.544,2.32,2.42,16.0,2.495,0.056,979,0
57866,1655125288,-3.168,47.19,74,400,12788,20673,937.529,2.33,2.42,16.05,2.502,0.057,980,0
57867,1655125289,-3.21,47.28,82,400,12778,20661,937.531,2.3,2.39,15.84,2.471,0.056,981,0
57868,1655125290,-3.251,47.3,68,400,12785,20672,937.538,2.29,2.38,15.75,2.455,0.055,982,0
57869,1655125291,-3.292,47.27,57,400,12799,20692,937.544,2.27,2.35,15.59,2.431,0.055,983,0
57870,1655125292,-3.333,46.2,66,400,12794,20680,937.546,2.27,2.36,15.63,2.437,0.055,984,0
57871,1655125293,-3.375,45.14,75,400,12788,20664,937.546,2.25,2.34,15.5,2.417,0.055,985,0
57872,1655125294,-3.416,44.3,71,400,12793,20672,937.54,2.24,2.32,15.39,2.401,0.054,986,0
57873,1655125295,-3.456,43.62,75,400,12794,20672,937.54,2.2,2.29,15.15,2.363,0.053,987,0
57874,1655125296,-3.497,43.09,79,400,12789,20666,937.538,2.19,2.27,15.07,2.349,0.053,988,0
57875,1655125297,-3.538,42.66,68,400,12787,20670,937.547,2.19,2.28,15.1,2.355,0.053,989,0
57876,1655125298,-3.578,42.33,78,400,12782,20663,937.551,2.2,2.28,15.13,2.36,0.053,990,0
57877,1655125299,-3.619,42.08,74,400,12789,20674,937.551,2.21,2.3,15.23,2.374,0.054,991,0
57878,1655125300,-3.659,41.88,75,400,12784,20667,937.55,2.22,2.31,15.29,2.384,0.054,992,0
57879,1655125301,-3.699,41.73,72,400,12795,20682,937.535,2.22,2.31,15.28,2.383,0.054,993,0
57880,1655125302,-3.739,41.58,64,400,12796,20680,937.538,2.21,2.3,15.23,2.375,0.054,994,0
57881,1655125303,-3.779,41.38,63,400,12788,20675,937.535,2.18,2.26,14.98,2.336,0.053,995,0
57882,1655125304,-3.819,41.28,71,400,12786,20678,937.541,2.17,2.26,14.94,2.33,0.053,996,0
57883,1655125305,-3.859,41.23,73,400,12792,20678,937.538,2.17,2.25,14.92,2.326,0.053,997,0
57884,1655125306,-3.899,41.13,75,400,12793,20672,937.54,2.16,2.25,14.89,2.322,0.052,998,0
57885,1655125307,-3.938,41.07,65,400,12790,20677,937.54,2.16,2.24,14.84,2.314,0.052,999,0
57886,1655125308,-3.978,41.03,58,400,12795,20679,937.53,2.13,2.21,14.67,2.287,0.052,1000,0
57887,1655125309,-4.017,40.93,65,400,12791,20673,937.52,2.1,2.18,14.47,2.256,0.051,1001,0
57888,1655125310,-4.056,40.88,71,400,12792,20675,937.52,2.08,2.16,14.3,2.23,0.05,1002,0
57889,1655125311,-4.095,40.83,73,400,12787,20668,937.514,2.08,2.16,14.3,2.23,0.05,1003,0
57890,1655125312,-4.134,40.81,79,400,12785,20666,937.512,2.05,2.13,14.14,2.204,0.05,1004,0
57891,1655125313,-4.173,40.76,78,400,12790,20665,937.529,2.03,2.11,14.0,2.182,0.049,1005,0
57892,1655125314,-4.212,40.71,74,400,12789,20677,937.532,1.99,2.07,13.69,2.134,0.048,1006,0
57893,1655125315,-4.25,40.68,78,400,12788,20663,937.536,1.97,2.05,13.57,2.116,0.048,1007,0
57894,1655125316,-4.289,40.64,74,400,12792,20675,937.542,1.99,2.07,13.69,2.135,0.048,1008,0
57895,1655125317,-4.327,40.56,77,400,12790,20671,937.533,2.01,2.09,13.83,2.157,0.049,1009,0
57896,1655125318,-4.365,40.51,66,400,12795,20673,937.53,2.03,2.11,13.98,2.18,0.049,1010,0
57897,1655125319,-4.403,40.49,63,400,12789,20682,937.528,2.03,2.11,13.95,2.176,0.049,1011,0
57898,1655125320,-4.441,40.46,60,400,12791,20682,937.525,2.07,2.15,14.23,2.219,0.05,1012,0
57899,1655125321,-4.479,40.49,89,417,12771,20656,937.517,2.08,2.16,14.29,2.229,0.05,1013,0
57900,1655125322,-4.517,41.43,96,424,12770,20660,937.521,2.09,2.17,14.36,2.239,0.051,1014,0
57901,1655125323,-4.555,42.5,89,418,12774,20658,937.524,2.08,2.16,14.33,2.234,0.05,1015,0
57902,1655125324,-4.592,43.35,79,408,12776,20658,937.528,2.11,2.2,14.54,2.267,0.051,1016,0
57903,1655125325,-4.63,43.98,82,406,12779,20665,937.539,2.16,2.24,14.86,2.317,0.052,1017,0
57904,1655125326,-4.667,44.5,74,404,12783,20672,937.538,2.23,2.31,15.33,2.391,0.054,1018,0
57905,1655125327,-4.704,44.87,84,400,12779,20664,937.524,2.24,2.33,15.4,2.402,0.054,1019,0
57906,1655125328,-4.741,45.2,67,400,12779,20669,937.526,2.26,2.35,15.56,2.427,0.055,1020,0
57907,1655125329,-4.778,45.42,67,400,12786,20674,937.53,2.27,2.35,15.59,2.431,0.055,1021,0
57908,1655125330,-4.815,45.69,75,400,12781,20669,937.539,2.24,2.33,15.45,2.409,0.054,1022,0
57909,1655125331,-4.852,45.85,66,400,12784,20670,937.542,2.23,2.31,15.33,2.391,0.054,1023,0
57910,1655125332,-4.888,46.01,68,400,12785,20675,937.534,2.21,2.3,15.24,2.376,0.054,1024,0
57911,1655125333,-4.925,46.18,74,400,12787,20674,937.535,2.17,2.25,14.91,2.325,0.053,1025,0
57912,1655125334,-4.961,46.27,66,400,12790,20675,937.537,2.14,2.22,14.7,2.292,0.052,1026,0
57913,1655125335,-4.997,46.41,68,400,12786,20672,937.536,2.1,2.18,14.47,2.256,0.051,1027,0
57914,1655125336,-5.033,46.52,71,400,12786,20682,937.546,2.08,2.16,14.31,2.232,0.05,1028,0
57915,1655125337,-5.069,46.62,67,400,12789,20679,937.539,2.03,2.11,13.97,2.178,0.049,1029,0
57916,1655125338,-5.105,46.66,67,400,12783,20674,937.523,2.0,2.08,13.79,2.15,0.049,1030,0
